year,Title,author,journal
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):720-724.
doi: 10.1016/j.arth.2019.10.022.
Epub 2019 Oct 18.","The Association Between Anxiety, Depression, and Locus of Control With Patient Outcomes Following Total Knee Arthroplasty","Joshua Xu , Joshua Twiggs , David Parker , Jonathan Negus",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):762-766.
doi: 10.1016/j.arth.2019.10.005.
Epub 2019 Oct 9.",Hospital Adverse Events and Perioperative Outcomes in Bilateral Direct Anterior Approach Total Hip Arthroplasty,"Jesus M Villa , Tejbir S Pannu , Carlos A Higuera , Juan C Suarez , Preetesh D Patel , Wael K Barsoum",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):774-778.
doi: 10.1016/j.arth.2019.10.011.
Epub 2019 Oct 14.",Risk Factors for Periprosthetic Femur Fracture and Influence of Femoral Fixation Using the Mini-Anterolateral Approach in Primary Total Hip Arthroplasty,"Carl L Herndon , Jared A Nowell , Nana O Sarpong , H John Cooper , Roshan P Shah , Jeffrey A Geller",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):741-746.e2.
doi: 10.1016/j.arth.2019.09.048.
Epub 2019 Oct 5.",Varus-Valgus Constraint in Primary Total Knee Arthroplasty: A Short-Term Solution but Will It Last?,"Robert J Avino , Connor A King , David C Landy , John M Martell",j arthroplasty
"Review
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):643-646.
doi: 10.1016/j.arth.2019.10.004.
Epub 2019 Oct 8.",New Implant Introduction in Total Hip Arthroplasty Using Radiostereometric Analysis: A Cautionary Note,"Abigail R Frazer , Michael Tanzer",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):752-755.
doi: 10.1016/j.arth.2019.10.008.
Epub 2019 Oct 10.",Comparison of Posterior Cruciate-Retaining and High-Flexion Cruciate-Retaining Total Knee Arthroplasty Design,"Won-Gyun Lee , Eun-Kyoo Song , Seung-Won Choi , Quan He Jin , Jong-Keun Seon",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):309-312.
doi: 10.1016/j.arth.2019.09.047.
Epub 2019 Oct 5.",Zip Codes May Not Be an Adequate Method to Risk Adjust for Socioeconomic Status Following Total Joint Arthroplasty at the Individual Surgeon Level,"Benjamin H Dalkin , Luke R Sampson , Wendy M Novicoff , James A Browne",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Mar;35(3):638-642.
doi: 10.1016/j.arth.2019.09.040.
Epub 2019 Oct 1.",Outcomes of Same-Day Discharge After Total Hip Arthroplasty in the Medicare Population,"Oren I Feder , Katherine Lygrisse , Lorraine H Hutzler , Ran Schwarzkopf , Joseph Bosco , Roy I Davidovitch",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):353-357.
doi: 10.1016/j.arth.2019.09.038.
Epub 2019 Sep 28.",The Impact of Coronal Alignment on Revision in Medial Fixed-Bearing Unicompartmental Knee Arthroplasty,"Sean E Slaven , John P Cody , Robert A Sershon , Henry Ho , Robert H Hopper Jr , Kevin B Fricka",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):508-512.
doi: 10.1016/j.arth.2019.09.028.
Epub 2019 Sep 26.",Dual Mobility for Monoblock Metal-on-Metal Revision-Is It Safe?,"Nicholas D Colacchio , Clint J Wooten , John R Martin , John L Masonis , Thomas K Fehring",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):401-406.
doi: 10.1016/j.arth.2019.09.032.
Epub 2019 Sep 23.",One-Stage Sequential Bilateral Total Knee Arthroplasty: An Effective Treatment for Advanced Bilateral Knee Osteoarthritis Providing High Patient Satisfaction,"Sven E Putnis , Antonio Klasan , Joachim D Redgment , Matthew S Daniel , David A Parker , Myles R J Coolican",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):318-324.
doi: 10.1016/j.arth.2019.09.026.
Epub 2019 Sep 23.",What Factors Predict Patient Dissatisfaction After Contemporary Medial Opening-Wedge High Tibial Osteotomy?,"Sueen Sohn , In Jun Koh , Man Soo Kim , Byung Min Kang , Yong In",j arthroplasty
"Review
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):413-416.
doi: 10.1016/j.arth.2019.09.018.
Epub 2019 Sep 16.",Use of National Joint Registries to Evaluate a New Knee Arthroplasty Design,"Edward M Vasarhelyi , Stephen M Petis",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):285-290.
doi: 10.1016/j.arth.2019.05.039.
Epub 2019 Jul 24.",A Precise and Reliable Method of Determining Lesion Size in Osteonecrosis of the Femoral Head Using Volumes,"Kevork N Hindoyan , Jay R Lieberman , George R Matcuk Jr , Eric A White",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):388-393.
doi: 10.1016/j.arth.2019.08.055.
Epub 2019 Sep 5.",Influence of Narrow Femoral Implants on Intraoperative Soft Tissue Balance in Posterior-Stabilized Total Knee Arthroplasty,"Kazunari Ishida , Nao Shibanuma , Hiroshi Sasaki , Koji Takayama , Ryosuke Kuroda , Tomoyuki Matsumoto",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):485-489.
doi: 10.1016/j.arth.2019.09.017.
Epub 2019 Sep 17.",High Incidence of Intraoperative Fractures With a Specific Cemented Stem Following Intracapsular Displaced Hip Fracture,"Melissa Laflamme , Michèle Angers , Jessica Vachon , Veronica Pomerleau , Annie Arteau",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):303-308.e1.
doi: 10.1016/j.arth.2019.08.059.
Epub 2019 Sep 5.",Optimal Length of Stay Following Total Joint Arthroplasty to Reduce Readmission Rates,"Patricia A Kirkland , William R Barfield , Harry A Demos , Vincent D Pellegrini Jr , Jacob M Drew",j arthroplasty
"Comment
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):3135.
doi: 10.1016/j.arth.2019.09.008.
Epub 2019 Sep 12.","Letter to the Editor on ""Advanced Age Is Not a Barrier to Total Knee Arthroplasty: A Detailed Analysis of Outcomes and Complications in an Elderly Cohort Compared With Average Age Total Knee Arthroplasty Patients""","Raju Vaishya , Abhishek Vaish",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):471-476.
doi: 10.1016/j.arth.2019.09.004.
Epub 2019 Sep 11.",Differential Use of Narcotics in Total Hip Arthroplasty: A Comparative Matched Analysis Between Osteoarthritis and Femoral Neck Fracture,"Avinesh Agarwalla , Joseph N Liu , Anirudh K Gowd , Nirav H Amin , Brian C Werner",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):500-507.
doi: 10.1016/j.arth.2019.08.060.
Epub 2019 Sep 5.",Dual Mobility Cups in Revision Total Hip Arthroplasty: Efficient Strategy to Decrease Dislocation Risk,"Axel Schmidt , Cécile Batailler , Camdon Fary , Elvire Servien , Sébastien Lustig",j arthroplasty
"Randomized Controlled Trial
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):172-177.
doi: 10.1016/j.arth.2019.08.044.
Epub 2019 Aug 27.","Portable Accelerometer-Based Navigation System for Cup Placement of Total Hip Arthroplasty: A Prospective, Randomized, Controlled Study","Hiromasa Tanino , Yasuhiro Nishida , Ryo Mitsutake , Hiroshi Ito",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):375-379.
doi: 10.1016/j.arth.2019.09.003.
Epub 2019 Sep 7.",Patterns of Weight Change and Their Effects on Clinical Outcomes Following Total Knee Arthroplasty in an Asian Population,"Tanzib Razzaki , Wai-Keong Mak , Hamid Rahmatullah Bin Abd Razak , Hwee-Chye Andrew Tan",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):563-568.
doi: 10.1016/j.arth.2019.08.062.
Epub 2019 Sep 5.",Asymptomatic Deep Venous Thrombosis After Elective Hip Surgery Could Be Allowed to Remain in Place Without Thromboprophylaxis After a Minimum 2-Year Follow-Up,"Kosuke Tsuda , Masaki Takao , JungHyo Kim , Hirohito Abe , Nobuo Nakamura , Nobuhiko Sugano",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):100-104.
doi: 10.1016/j.arth.2019.08.043.
Epub 2019 Aug 27.",Prior Knee Arthroscopy Is Associated With Increased Risk of Revision After Total Knee Arthroplasty,"Alex Gu , Michael-Alexander Malahias , Jordan S Cohen , Shawn S Richardson , Seth Stake , Jason L Blevins , Peter K Sculco",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Feb;35(2):513-519.
doi: 10.1016/j.arth.2019.08.058.
Epub 2019 Sep 5.",Low Revision Rates at More Than 10 Years for Dual-Mobility Cups Cemented Into Cages in Complex Revision Total Hip Arthroplasty,"Gary Sayac , Thomas Neri , Loïc Schneider , Rémi Philippot , Frédéric Farizon , Bertrand Boyer",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):259-264.
doi: 10.1016/j.arth.2019.08.049.
Epub 2019 Aug 29.",Have Venous Thromboembolism Rates Decreased in Total Hip and Knee Arthroplasty?,"Jared A Warren , Kavin Sundaram , Hiba K Anis , Atul F Kamath , Carlos A Higuera , Nicolas S Piuzzi",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):247-254.
doi: 10.1016/j.arth.2019.07.043.
Epub 2019 Aug 19.",Vancomycin-Gentamicin Prefabricated Spacers in 2-Stage Revision Arthroplasty for Chronic Hip and Knee Periprosthetic Joint Infection: Insights Into Reimplantation Microbiology and Outcomes,"Sebastián Corró , Matías Vicente , Dolors Rodríguez-Pardo , Carles Pigrau , Mayli Lung , Pablo S Corona",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):39-44.
doi: 10.1016/j.arth.2019.08.019.
Epub 2019 Aug 17.","Total Joint Arthroplasty in the Morbidly Obese: How Body Mass Index ≥40 Influences Patient Retention, Treatment Decisions, and Treatment Outcomes","Cameron W Foreman , John J Callaghan , Timothy S Brown , Jacob M Elkins , Jesse E Otero",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):229-234.
doi: 10.1016/j.arth.2019.08.012.
Epub 2019 Aug 9.",Combined Measurement of D-Dimer and C-Reactive Protein Levels: Highly Accurate for Diagnosing Chronic Periprosthetic Joint Infection,"Leilei Qin , Feilong Li , Xuan Gong , Jiawei Wang , Wei Huang , Ning Hu",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):23-27.e1.
doi: 10.1016/j.arth.2019.08.042.
Epub 2019 Aug 27.",Nonoperative Management of Hip Labral Tears Yields Similar Total Hip Arthroplasty Conversion Rate to Arthroscopic Treatment,"Bryan L Scott , Cody S Lee , Lewis L Shi , Michael J Lee , Aravind Athiviraham",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):112-115.
doi: 10.1016/j.arth.2019.08.033.
Epub 2019 Aug 19.",Total Knee Arthroplasty Has A Positive Effect on Patients With Low Mental Health Scores,"Patrick K Horst , Andrew A Barrett , James I Huddleston rd , William J Maloney , Stuart B Goodman , Derek F Amanatullah",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):28-31.
doi: 10.1016/j.arth.2019.08.010.
Epub 2019 Aug 9.",Depression Treatment Is Not Associated With Improved Patient-Reported Outcomes Following Total Joint Arthroplasty,"Mohamad J Halawi , Christian Gronbeck , Lawrence Savoy , Mark P Cote , Jay R Lieberman",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):2898-2902.
doi: 10.1016/j.arth.2019.04.057.
Epub 2019 Jun 22.",Perioperative Selective Serotonin Reuptake Inhibitor Use Is Associated With an Increased Risk of Transfusion in Total Hip and Knee Arthroplasty,"Elshaday S Belay , Colin T Penrose , Sean P Ryan , Michael A Bergen , Michael P Bolognesi , Thorsten M Seyler",j arthroplasty
"Randomized Controlled Trial
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2020 Jan;35(1):61-68.
doi: 10.1016/j.arth.2019.07.045.
Epub 2019 Aug 6.",Hemostatic and Anti-Inflammatory Effects of Carbazochrome Sodium Sulfonate in Patients Undergoing Total Knee Arthroplasty: A Randomized Controlled Trial,"Yue Luo , Xin Zhao , Yeersheng Releken , Zhouyuan Yang , FuXing Pei , Pengde Kang",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Oct;34(10):2210-2215.
doi: 10.1016/j.arth.2019.07.022.
Epub 2019 Jul 24.",Variation in the Thickness of Knee Cartilage. The Use of a Novel Machine Learning Algorithm for Cartilage Segmentation of Magnetic Resonance Images,"Romil F Shah , Alejandro M Martinez , Valentina Pedoia , Sharmila Majumdar , Thomas P Vail , Stefano A Bini",j arthroplasty
"Observational Study
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Oct;34(10):2248-2252.
doi: 10.1016/j.arth.2019.08.001.
Epub 2019 Aug 7.",Optimal Sampling Frequency for Wearable Sensor Data in Arthroplasty Outcomes Research. A Prospective Observational Cohort Trial,"Romil F Shah , Musa B Zaid , Ilya Bendich , Kevin M Hwang , Joseph T Patterson , Stefano A Bini",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Oct;34(10):2197-2198.
doi: 10.1016/j.arth.2019.08.006.
Epub 2019 Aug 9.",Robotics in Hip and Knee Arthroplasty: Real Innovation or Marketing Ruse,"Robert E Booth , Peter F Sharkey , Javad Parvizi",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):2937-2943.
doi: 10.1016/j.arth.2019.07.023.
Epub 2019 Jul 24.",A One-Question Patient-Reported Outcome Measure Is Comparable to Multiple-Question Measures in Total Knee Arthroplasty Patients,"Daniel C Austin , Michael T Torchia , Paul M Werth , Adriana P Lucas , Wayne E Moschetti , David S Jevsevar",j arthroplasty
"Meta-Analysis
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):3124-3132.
doi: 10.1016/j.arth.2019.07.019.
Epub 2019 Jul 20.",Patellar Resurfacing in Primary Total Knee Arthroplasty: A Meta-Analysis of Randomized Controlled Trials,"Aaron J Teel , John G Esposito , Brent A Lanting , James L Howard , Emil H Schemitsch",j arthroplasty
"Comment
J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Nov;34(11):2828-2829.
doi: 10.1016/j.arth.2019.06.047.
Epub 2019 Jul 29.","Letter to the Editor on ""Prognostic Role of Serum Albumin, Total Lymphocyte Count, and Mini Nutritional Assessment on Outcomes After Geriatric Hip Fracture Surgery: A Meta-Analysis and Systematic Review""","Mohammad Eghbal Heidari , Zohre Madadi",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):3061-3064.
doi: 10.1016/j.arth.2019.07.020.
Epub 2019 Jul 19.",Undersedation During Total Hip Arthroplasty Reduction Results in Worse Patient Outcomes,"Sean P Ryan , Thomas J Hopkins , Samuel S Wellman , William A Jiranek , Michael P Bolognesi , Thorsten M Seyler",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Nov;34(11):2793-2798.
doi: 10.1016/j.arth.2019.06.003.
Epub 2019 Jun 25.",High Rate of Early Intraprosthetic Dislocations of Dual Mobility Implants: A Single Surgeon Series of Primary and Revision Total Hip Replacements,"Jacqueline L Addona , Alex Gu , Ivan De Martino , Michael-Alexander Malahias , Thomas P Sculco , Peter K Sculco",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):2846-2854.e2.
doi: 10.1016/j.arth.2019.07.011.
Epub 2019 Jul 12.",Cost of Care for Patients With Pre-Existing Comorbidities Undergoing Total Joint Arthroplasty: A Retrospective Cohort Study Evaluating Disease-Specific Perioperative Care,"Megan Fiasconaro , Lauren A Wilson , Jashvant Poeran , Jiabin Liu , Nicole Zubizarreta , Janis Bekeris , Alejandro Gonzalez Della Valle , David Kim , Stavros G Memtsoudis",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):2872-2877.e2.
doi: 10.1016/j.arth.2019.06.055.
Epub 2019 Jul 8.",Anesthesia and Analgesia Practices in Total Joint Arthroplasty: A Survey of the American Association of Hip and Knee Surgeons Membership,"Charles P Hannon , Timothy C Keating , Jeffrey K Lange , Benjamin F Ricciardi , Bradford S Waddell , Craig J Della Valle",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):3065-3073.e1.
doi: 10.1016/j.arth.2019.06.062.
Epub 2019 Jul 9.",Risk Factors for Intraoperative Periprosthetic Femoral Fractures During Primary Total Hip Arthroplasty. An Analysis From the National Joint Registry for England and Wales and the Isle of Man,"Jonathan N Lamb , Gulraj S Matharu , Anthony Redmond , Andrew Judge , Robert M West , Hemant G Pandit",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Nov;34(11):2718-2723.
doi: 10.1016/j.arth.2019.06.034.
Epub 2019 Jun 24.",Does Trochanteric Osteotomy Length Affect the Amount of Proximal Trochanteric Migration During Revision Total Hip Arthroplasty?,"Sebastián A León , Xin Y Mei , Ethan B Sanders , Oleg A Safir , Allan E Gross , Paul R T Kuzyk",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Dec;34(12):3018-3022.
doi: 10.1016/j.arth.2019.06.057.
Epub 2019 Jul 2.",Clinical Survivorship of Aseptic Revision Total Knee Arthroplasty Using Hinged Knees and Tantalum Cones at Minimum 10-Year Follow-Up,"Hussein Abdelaziz , Rodrigo Jaramillo , Thorsten Gehrke , Malte Ohlmeier , Mustafa Citak",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Nov;34(11):2799-2803.
doi: 10.1016/j.arth.2019.06.040.
Epub 2019 Jun 26.",Accuracy of a New Robotically Assisted Technique for Total Knee Arthroplasty: A Cadaveric Study,"Sébastien Parratte , Andrew J Price , Lee M Jeys , William F Jackson , Henry D Clarke",j arthroplasty
"J Arthroplasty
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2019 Nov;34(11):2569-2572.
doi: 10.1016/j.arth.2019.06.029.
Epub 2019 Jun 18.",Surgeon Mean Operative Times in Total Knee Arthroplasty in a Variety of Settings in a Health System,"Harpal S Khanuja , Mitchell A Solano , Robert S Sterling , Julius K Oni , Yash P Chaudhry , Lynne C Jones",j arthroplasty
